atmosphere,city,cleanliness,country,description,distance,facilities,kind,location,name,price,rating,rating_cat,reviews,security,services,staff,value_for_money
9.1,Coron,9.5,Philippines,"Nestled comfortably near Coron’s serene blue waters and the town proper, Hop Hostel is the perfect launch pad to the beautiful Calamian group of islands. Our space provides the comforts of a hotel—clean facilities, professional service, complete amenities--in a warm, fun environment that will immediately feel like home. We encourage an open and outgoing environment for people looking to discover the world and meet new friends. If you’re looking for some serious “me” time, this hostel might not be for you. Newly opened, we are a lively hostel excited to welcome people from all corners of the world. We can’t wait for you to explore breathtaking Coron! Hop your way around Palawan’s breathtaking beaches and lagoons and greet the sunset with a rocking party at our rooftop. Things to note & policies: Free Cancellation:3 Days before the arrival without being charged by the property Check in from 14:00 (2:00 PM) Check out Before 12:00 Noon Payment on Arrival: Cash, Credit Card, Paypal Tax Included NO smoking in Room, but have smoking area We do not allow guests below 18 years old unless they stay in the Superior Queen Private Room Airconditioning is turned OFF in all Dorm Rooms from 11:00 - 16:00 to air out the rooms Reception working hours 06:00 - 22:00  View House Rules  ",unknown,9.5,Hostel,9.4,Hop Hostel,US$15.21,9.3,Superb,551,9.7,"Free City Maps, Free Parking, Free WiFi, Linen Included, Adaptors, Air Conditioning, Book Exchange, Breakfast Not Included, Cable TV, Card Phones, Ceiling Fan, Common Room, Cooker, Dishwasher, Dryer, Fridge/Freezer, Hair Dryers, Hot Showers, Iron / Ironing Board, Microwave, Outdoor Terrace, Parking, Reading Light, Safe Deposit Box, Security Lockers, Self-Catering Facilities, Towels Not Included, Utensils, Washing Machine, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant, Tea & Coffee Making Facilities, Vending Machines, Board Games, Wi-Fi",9.1,9.0
,Boracay Island,,Philippines,"If what you're looking for is a conveniently located hotel in Boracay Island, look no further than Cool Stay Inn Boracay. Only 0.3 km from the city center, the hotel's strategic location ensures that guests can quickly and easily reach many local points of interest. The hotel is at walking distance from all Island exciting spots like bars, restaurants and party-hostels. With its convenient location, the hotel offers easy access to the city's must-see destinations like D'mall, White Beach and Bulabog Beach. All the rooms come with private bathroom with hot & cold shower, air-con, free WiFi, kitchenette with basic kitchen utilities, refrigerator, bedding and towels. At the moment we can only accept cash on arrival, but ATM's are near.  View House Rules  ",unknown,,Bed and Breakfast,,Cool Stay Inn,US$14.78,,No Rating,0,,"Free Airport Transfer, Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Towels Included, Air Conditioning, Cable TV, Card Phones, Fridge/Freezer, Hot Showers, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Wake-up calls, Tea & Coffee Making Facilities",,
,Boracay Island,,Philippines,"Nooky Hostel offers a total of 66 beds good for either multi or double-sharing with communal bathrooms. featuring kitchen pantry and a rooftop hang-out overlooking Bulabog. It is the perfect place to kick back and unwind after a full day at the beach. All the dorm rooms are with traditional bunk bed made in metal and wood, with decent sizes to match every guests' needs. This hostel features concierge services, a 24-hour front desk, and free WiFi in public areas. All rooms are shared and offer free WiFi and showers. Cancellation policy: 2 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in 14:00 to 18:00 Check out before 11:00 Late check-in is available but needs hostel confirmation. Early check-in depends on the availability with surcharge of 30% of on day walking rate. Late check-out depends on the availability with surcharge of Php550.00 per hour. Taxes included. Hostel accepts cash only. Reception working 24 hours No curfew. Nooky Hostel will strictly observe Boracay Island (Municipality of Malay) NO SMOKING ORDINANCE at non-smoking areas, a surcharge of Php3,000.00 will be charged to your bill for the rectification of rooms or public areas. The use of Shisha or Vape is also prohibited inside the room. Children age below three (3) years old is free to stay. Only one (1) child per adult will be free to stay using existing bed of adult. No visitors are allowed inside the rooms. This is a pet-friendly hostel. Nooky Hostel will not be liable to any losses or damages thereto and guest remain solely responsible for such items. Cabinet is provided.  View House Rules  ",unknown,,Hostel,,Nooky Hostel,US$18.82,,,0,,"Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, 24 Hour Reception, Housekeeping, Towels for hire, Wake-up calls, Wi-Fi",,
,Boracay Island,,Philippines,"CJS  Boracay Joint Inn is a clean and new hotel allowing a big space for travellers. With clean facilities, spacious rooms and located right at the border of Station 1 and 2, staying here is perfect for families and friends. Property is 1 minute walk to the beach front. It is a 5 Minute Walk to Dmall, the main tourist area along the famous white beach of Boracay. It is located centrally along the 7km white beach of Boracay. It is also around the vicinity of restaurants and bars just around 1-2 minute walking distance. Located just around the corner, CJS  Boracay Joint Inn is right at the heart of the action while allowing a peaceful rest at night. It is a great choice for accommodation when visiting Boracay Island. With its location just from the city center and from the airport, this 2-star hotel attracts numerous travelers each year. With its convenient location, the hotel offers easy access to the city's must-see destinations. Terms and conditions: Cancellation policy: 7 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 20:00 . Check out before 12:00 . Reception hours: 06:00 - 20:00. If you are planning to arrive after 8:00 PM please contact the property in advance using the information on the booking confirmation. Payment upon arrival by cash, credit cards. Taxes included. Breakfast not included. No curfew. Pet friendly. Child friendly. Non smoking but with designated area for smoking. Roll away/extra beds are available for PHP 500.0 per day. Cribs (infant beds) are available for PHP 500.0 per day. No onsite parking is available.  View House Rules  ",unknown,,Bed and Breakfast,,CJS Boracay Joint Inn,US$12.85,5.1,Rating,1,,"Free City Maps, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Cable TV, Ceiling Fan, Hot Showers, Express check-in / out, Housekeeping, Internet Access, Luggage Storage, Reception (limited hours), Towels for hire, Wi-Fi",,
3.3,Boracay Island,2.7,Philippines,"Hostel Avenue is the first and only BEACHFRONT hostel in Boracay White Beach! Strategically located in the center of the island, it is just a convenient step away from the most happening spots in Boracay. We are 5 seconds away from DMALL, surrounded by several restaurants, activity areas, party clubs, transportation hubs and shopping centers. It is the perfect stop for all backpackers around the globe! Hostel Avenue has a capsule-inspired bed setup, offering good accommodation with fantastic value for money. Our friendly receptionists are also at hand to help guests arrange for tours. Hostel Avenue is a great base from which to explore this highly popular travel destination! All the things you need, just a few footsteps away! Book now!  View House Rules  ",unknown,2.7,Hostel,8.0,Hostel Avenue,US$7.10,4.5,Rating,41,5.3,"Free Airport Transfer, Free Internet Access, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, Breakfast Not Included, Card Phones, Outdoor Terrace, Parking, Reading Light, Security Lockers, 24 Hour Reception, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Cafe, Tea & Coffee Making Facilities",5.3,4.0
6.0,Boracay Island,6.0,Philippines,"As a new building on the boarder of Station1, we are located 1 minute from the famous white beach and only 5 minutes’ walk to D'mall. We offer a clean and fresh touch to the backpacking scene with a modern layout. We offer a range of dorm rooms and spacious private rooms. Kick back and re hydrate around our bar and enjoy the tropical vibes. At Boracay Backpackers, the excellent service and superior facilities will give you an unforgettable stay. While lodging at this wonderful property, guests can enjoy free Wi-Fi in all rooms, 24-hour security, daily housekeeping, private check in/check out and taxi service.  View House Rules  ",unknown,5.3,Hostel,7.3,Boracay Backpackers Inc.,US$10.88,6.4,Good,15,7.3,"Free Internet Access, Free WiFi, Linen Included, Air Conditioning, BBQ, Bicycle Parking, Breakfast Not Included, Cable TV, Card Phones, Ceiling Fan, Common Room, Cooker, Dryer, Fridge/Freezer, Hot Showers, Microwave, Safe Deposit Box, Security Lockers, Self-Catering Facilities, Towels Not Included, Utensils, Washing Machine, Wheelchair Friendly, 24 Hour Security, Airport Transfers, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Wake-up calls, Bar, Restaurant, Board Games, Pool Table, Wi-Fi",6.7,6.0
7.6,Boracay Island,9.6,Philippines,"Set in Sitio Cagban, a minute away ride from Cagban Port or 10-15 minute walk away from Cagban. This property is a newly -built to cater backpackers or budget travelers. All rooms are shared and offer free WiFi and showers. Guests will also find flat-screen TVs with cable channels, air-conditioned room and free toiletries. Bathrooms are shared. The dormitory has 24 hour front desk and a cable TV in the common area. The property served breakfast at 150 pesos per person per meal and a housekeeping daily. Terms and conditions: Cancellation policy: 7 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 11:00 to 23:00 . Check out before 12:00 . 24 hours reception. Payment upon arrival by cash, credit cards. Taxes included. Breakfast not included. No meal service. No curfew. Children under 18 years old must be accompanied by guardian or parents. There is no capacity for cots at this property. There is no capacity for extra beds at this property. No Smoking in the Whole Hostel.  View House Rules  ",unknown,9.2,Hostel,7.6,Shore Time Dormitel,US$11.87,9.0,Superb,6,9.6,"Free WiFi, Linen Included, Towels Included, Air Conditioning, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Shuttle Bus, Wi-Fi",9.6,10.0
8.0,Boracay Island,8.8,Philippines,"CHILLAX Flashpackers Boracay is new and unique accommodation experience. CHILLAX is a container concept 'ECO Flashpackers'. We shipped all our materials to site and then upcycled the containers for use in the structure of the building. Our swimming pool is also made from an upcycled construction dumpster and all our grey water is filtered and reused for our gardens. Our rooms are self contained with private bathroom and balcony and our furniture is also transformable which allows us to configure our beds from Bunk to Single to King to Couch. Unlike other Backpacker type accommodation we offer amenities you wouldn't usually expect: Roof Deck, Bar & Grill, Pool, Games Room, Cinema and 2 Gardens for CHILLAXing. Only 188m to Diniwid Beach Station 1 (the best beach on Boracay with Spiderhouse and Wahine Beach Bar) which is linked to White Beach and 400m to CityMall.  View House Rules  ",unknown,9.2,Hostel,8.4,Chillax Flashpackers,US$8.90,8.6,Fabulous,77,8.4,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Adaptors, Air Conditioning, BBQ, Book Exchange, Cable TV, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Swimming Pool, 24 Hour Reception, 24 Hour Security, Housekeeping, Internet Access, Bar, Cafe, Restaurant, Board Games",8.8,8.4
6.4,Boracay Island,7.4,Philippines,"The A Hostel Boracay is a good choice when you are visiting Station 2. The hostel has a very good location, also near D'Mall, which is only 300m away. The A Hostel Boracay is highly recommended for backpackers who want to get an affordable stay yet comfortable at the same time. For you, travelers who wish to travel comfortably on a budget, The A Hostel Boracay is the perfect place to stay that provides decent facilities as well as great services. Make it an unforgettable stay by enjoying all services and facilities that the hostel has to offer. A sanctuary carefully designed with your privacy and comfort in mind. The A Hostel offers relaxation for backpackers and travellers alike, providing dorm rooms that make for a perfect way to cap off your day. Share the experience of retreating to the luxury of home after exploring Boracay’s white sandy beaches. Established in 2018, The A Hostel aims to provide affordable luxury for all. Fueled by the desire to share only good vibes, we have carefully crafted dorm rooms laid out to assure the perfect mix of quiet and fun. A place fit for sharing or going solo, book a bed with us now! Terms and conditions: Cancellation policy: 3 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 23:00 . Check out before 12:00 . Reception desk: 24 hours. Payment upon arrival by cash Taxes not included - 12% Breakfast not included. No curfew. Child friendly. Non smoking but have a smoking area. Pets are not allowed.  View House Rules  ",unknown,6.8,Hostel,8.2,The A Hostel Boracay,US$11.87,7.4,Very Good,10,7.6,"Free WiFi, Linen Included, Air Conditioning, Breakfast Not Included, Wheelchair Friendly, 24 Hour Reception, 24 Hour Security, Fax Service, Housekeeping, Internet Access, Late check-out, Luggage Storage, Shuttle Bus, Tours/Travel Desk, Meals Available, Wi-Fi",8.0,7.4
6.8,Boracay Island,8.8,Philippines,"MY HOSTEL is a boutique hostel nestled in a lush greenery part of station 3, away from the maddening crowd at station 2. The hostel offers shared room and private room accommodation. The shared rooms can accommodate 4 or 6 pax per bed. The 6 person room has it own ensuite and balcony.  While the private rooms has its own ensuite,  cable and airconditioning. The hostel offers free continental breakfast from 7 AM until 10 AM and WiFi for in house guests. The beds are fitted with comfortable 9 inch  mattress with luxurious cotton linens. Truly relaxing and comfortable when you sleep. The hostel has a nice roof deck for the guests to relax at night after a tiring day activities. It has a  small roof top bar for anyone who would love to have a few drinks before they sleep.  View House Rules  ",unknown,7.6,Hostel,6.0,My Hostel Boracay,US$6.92,7.9,Very Good,53,9.6,"Free City Maps, Free Internet Access, Free WiFi, Linen Included, Adaptors, Air Conditioning, BBQ, Bicycle Parking, Breakfast Not Included, Cable TV, Card Phones, Ceiling Fan, Common Room, Cooker, Fridge/Freezer, Hot Showers, Key Card Access, Outdoor Terrace, Security Lockers, Towels Not Included, Utensils, Express check-in / out, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Towels for hire, Wake-up calls, Bar, Tea & Coffee Making Facilities, Board Games, Wi-Fi",8.0,8.8
9.7,Boracay Island,9.2,Philippines,"Mad Monkey Hostel Boracay is a resort-style party hostel equipped with a massive pool, bustling bar, and DJs every night of the week! We also have an in-house spa retreat and comfortable rooms. If you have come to Boracay looking for a good time, look no further than Mad Monkey Hostel Boracay. Our rooms are top-notch. We have dorm rooms with pod-style bunks and oversized beds with ensuite bathrooms, air-conditioning, and large lockers. Each bed comes with a personal light, fan, and sockets for your convenience. We are but a three-minute walk to Bulabog Beach and a seven-minute walk to White Beach’s main strip. Credit card payments are subject to a 4% surcharge. Cashpoint is available onsite in the lobby. EVENTS SCHEDULE 2019 (Subject to change without prior notice) Every night, we have a resident DJ who plays till midnight. We also give out free shots every hour! Here’s a quick rundown of our nightly schedule: Mondays - Paint Party & Pub Quiz @ 7PM Tuesdays - War Games @ 6PM Wednesdays - Gender Bender & Beer Pong Tournament @ 8PM Thursdays - Day Session, Pool Party, & War Games @ 7AM onwards Fridays - Boodle Fight (Open Bar with Traditional Filipino Buffet - ₱600) @6PM Saturdays - War Games @ 6PM Sunday - Day Session, Pool Party, & War Games @ 7AM onwards IMPORTANT: We are a party hostel. This means music plays until a bit after midnight and there will be party animals in and around the hostel at most hours. If this isn't your thing, we recommend you to stay elsewhere. If you've come to meet people from all around the world and get involved in the Philippines' best party atmosphere, this is the spot to stay! We tend to book out all year round, but especially in the peak months. Book in early to save your spot! Outsiders are more than welcome to join us at the bar and on our boat party, as well. *Groups wishing to make a booking for 10+ people must email to get their booking approved*  View House Rules  ",unknown,9.3,Hostel,9.1,Mad Monkey Boracay,US$7.91,9.3,Superb,1664,9.4,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Breakfast Not Included, Ceiling Fan, Common Room, Hot Showers, Outdoor Swimming Pool, Outdoor Terrace, Parking, Reading Light, Security Lockers, Swimming Pool, 24 Hour Reception, 24 Hour Security, ATM, Housekeeping, Internet Access, Luggage Storage, Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",9.3,9.3
8.6,Boracay Island,8.1,Philippines,"A newly renovated place to chill out in Boracay! With our young and dynamic atmosphere, Chill Out Hostel is a haven for budget minded travellers from around the world, who want to enjoy the beauty and fun vibe of the world famous island of Boracay. Known for its 2 famous beaches, the White Beach with picture perfect sunsets and Bolabog Beach, world renowned for wind sports such as kite surfing and wind surfing. Our mixed aircon/non-aircon dorm rooms have lockers big enough to fit your backpack, en-suite hot & cold showers with free shampoo, shower gel and bath towels, cleanliness at its best. We have now also got a Female only dorm and  private rooms available!! Chill Out Hostel provides affordable fresh food and drinks at our Chill Dine and Lounge, free WiFi, T.v, a lounge area with different activities . Save your time and money by checking our Chill Out info board for things to do in Boracay, getting around, night life and events around the island. Don't miss our free rum nights (MONDAY - FRIDAY) and free pasta night (SATURDAY) Chill escape enjoy  View House Rules  ",unknown,7.8,Hostel,8.8,Chill Out Hostel Boracay,US$5.93,8.6,Fabulous,210,9.1,"Free City Maps, Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, BBQ, Bicycle Parking, Book Exchange, Breakfast Not Included, Ceiling Fan, Common Room, Hot Showers, Outdoor Terrace, Security Lockers, 24 Hour Security, Airport Transfers, Bicycle Hire, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Bar, Cafe, Meals Available, Restaurant, Tea & Coffee Making Facilities, Board Games, Wi-Fi",9.5,8.3
9.6,Boracay Island,9.2,Philippines,"FAMILY RUN multiple award winning hostel in an EXCELLENT LOCATION, just 2 min walk to White Beach prime spot, between station 1 and station 2. Join our FREE PASTA NIGHTS with live music every Wednesday and Sunday or our FRENDZ BOAT TRIPS on Tuesday and Friday. These are great opportunities to MEET NEW PEOPLE and have a good time :-) If you just wanna relax, you can use our DESIGNATED BEACH CHAIRS in a prime location at White Beach (2min walk). Enjoy DISCOUNTS at partner restaurants, dive shops and kite-surfing schools. We have rooms suitable for EVERY BUDGET: Native style basic or deluxe private and dorm rooms or practical air-conditioned rooms in our adjacent Casamso House. Everybody meets and mingles in the Frendz common area. Join the Frendz-experience and let us CREATE MEMORABLE MOMENTS for you.  View House Rules  ",unknown,8.9,Hostel,9.8,Frendz Resort & Hostel Boracay,US$6.92,9.5,Superb,2861,9.6,"Free WiFi, Linen Included, Bicycle Parking, Breakfast Not Included, Cable TV, Common Room, 24 Hour Reception, 24 Hour Security, Airport Transfers, Housekeeping, Luggage Storage, Tours/Travel Desk, Towels for hire, Bar, Restaurant, Pool Table",9.7,9.5
8.0,Cebu,8.0,Philippines,"Palazzo Pensionne is located at Midtown Cebu City, It sit's in a quite residential block between Cebu's bustling downtown and booming uptown district. Only minutes away from most of Cebu's Historical sites, Ayala Center, Mango Ave area and Colon Shopping District. Our Rooms is big and spacious enough to enjoy the comfort like home. With earthy colored tones,  decorated at its minimalist urban touches, Our 24 ensuite Rooms has complete amenities like Air-conditioner, 80+ Cable Tv Channels, Hot and Cold Shower, Telephone and Wifi. We subscribed  200 Mbps Fiber Internet for those Digital Nomads who is looking for fast and stable connectivity for work, leisure or to keeping in touch with  love ones. We provide seamless connectivity in every corner whether be inside your room, Cafe or any location in the hotel. Palazzo Pensionne is ideal for Families, Businessmen, Leisure Traveller's, Backpackers and Digital Nomads looking for comfort with a budget. ROOM RATES includes Free Breakfast. 24 HOUR FRONT OFFICE : Our Reception is open 24 hours to received guest with late night or early morning arrival flights. EARLY CHECK-IN POLICY : OUR CHECK-IN TIME is 2:00 PM For guest arriving on an early flight from 12:00 midnight until 9:00 A.M., we recommend you to reserve your room a day before your scheduled arrival, if you need your room upon arrival. We have available baggage storage for guest arriving early, while waiting for Check-In time around 2:00 PM. OUR CHECK-OUT TIME is 12:00 NOON  View House Rules  ",4.4,8.0,Hostel,8.0,Palazzo Pensionne,US$10.93,8.0,Fabulous,143,8.0,"Free Breakfast, Free City Maps, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Cable TV, Key Card Access, Parking, Reading Light, Safe Deposit Box, Security Lockers, 24 Hour Reception, 24 Hour Security, Currency Exchange, Fax Service, Housekeeping, Laundry Facilities, Luggage Storage, Cafe, Restaurant, Wi-Fi",8.0,8.0
,Cebu,,Philippines,"The Suite Hostel by Cafeplus Coffee  It is located inside a cozy, rustic-industrial restaurant known to locals as Balai--  a go-to brunch and afternoon getaway for local Cebuanos, The Suite is a room that has been converted to a hostel which can accommodate up to 14 persons each night. Available amenities in the room are a shared bathroom, cubby holes and a charging station. The establishment also has Wifi available for moderate usage. The restaurant kitchen closes at 9:00 PM Mondays to Wednesdays and 10pm Thursdays to Sundays. Terms & Conditions Cancellation policy: 6 days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 04:00 to 09:00 . Check out before 14:00 . Taxes not included - 12.00% Taxes not included - occupancy tax 10.00 % per person per night Breakfast not included. No curfew. Guests must be at least 18 years of age. Smoking in designated areas. House rules: Airconditioning Unit Airconditioning units in THE SUITE will be turned off between 9am-4pm. PARKING Free parking space within the property  View House Rules  ",3.2,,Hostel,,The Suite by Cafeplus Coffee,US$8.56,,No Rating,0,,"Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Breakfast Not Included, Hot Showers, Key Card Access, Outdoor Terrace, Parking, Utensils, Housekeeping, Luggage Storage, Cafe, Meals Available, Restaurant, Wi-Fi",,
6.2,Cebu,8.4,Philippines,"Way Shack is a newly-opened design hostel with a restaurant and roofdeck in Oslob, Cebu - also the first and the only one in the area! Its distinctive features are its cogon-thatched roof and the colorful mural extrerior painted by a local artist. We are conveniently located in the heart of Oslob along the main highway, just a stone’s throw away, right across to the entrance to beach where you can find the world-famous Whaleshark experience. Stay with us and be one of the FIRST IN LINE to swim with the Whalesharks! With a bar, restaurant and reception we're ready to serve your every need. We also have a rooftop garden terrace with an Ocean view, where you can have a cold beer, meet fellow travelers, or just chill out. You may choose to stay in either the aircon or fan Dormitories, or in a private airconditioned room, each with its own toilet and shower. Terms and Conditions: Cancellation policy: 3days before arrival. In case of a late cancellation or No Show, you will be charged the first night of your stay. Check in from 14:00 to 20:00 . Check out from 08:00 to 12:00 . Payment upon arrival by cash. Taxes included. Breakfast not included. No curfew. Non smoking. Reception is from 7AM - 7PM We dont provide Meal Service Our Property will make Pre-authorization Charge for the first night to Secure the booking  View House Rules  ",113.1,6.7,Hostel,8.4,Way Shack Hostel Oslob Cebu,US$10.88,7.8,Very Good,36,8.5,"Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Book Exchange, Cable TV, Hair Dryers, Outdoor Terrace, Parking, Housekeeping, Internet Access, Late check-out, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Towels for hire, Cafe, Restaurant, Vending Machines, Wi-Fi",8.2,8.0
6.4,Cebu,8.4,Philippines,"The Cebu's coolest, comfy, and clean with friendly staff,  Shejoje Poshtel Hostel is the first of its kind, a capsule hostel to open in Cebu City!!! Is good for solo, transient, backpackers travelers who are looking for overnight stay around the City of CEBU! Shejoje Poshtel Hostel provide cheap and basic accommodation, shared comfort rooms with hot and cold shower. Come in to SHEJOJE to experience the uniqueness of our modern capsule rooms. The Japanese way! The first in Cebu, Shejoje Poshtel Hostel! We offer our guests the cleanest, posh yet most out affordable and safest accommodation in Cebu City.  View House Rules  ",4.4,6.6,Hostel,7.9,Shejoje Poshtel Hostel,US$9.65,7.8,Very Good,201,8.4,"Free Internet Access, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Breakfast Not Included, Cable TV, Card Phones, Hot Showers, Parking, Security Lockers, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Cafe, Tea & Coffee Making Facilities, Games Room",8.6,8.0
8.3,Cebu,9.8,Philippines,"Ananas Guesthouse is build by a backpacker for backpackers, couples and group of travelers, The place we build is designed for the diverse public as we propose 3 private room & 1 dorm all with air-con, private bathroom with hot & cold shower. Spacious, clean, the dorm offer lockers, side lamp and outlet for each bed. A restaurant/bar is available on site to enjoy breakfast on the morning and beers or cocktails at night. Ananas Guesthouse is located far enough from the noise and the party but only 800m from Panagama, where you can find most of the restaurants, bars and dive shops. You can also do some snorkeling to see well protect coral reef about 200m from the property. We can arrange for you all type of activities but also give you precious information and advice in order for you to fully enjoy your stay in our amazing town.  View House Rules  ",72.2,9.0,Hostel,8.3,Ananas Guesthouse Moalboal,US$11.87,9.1,Superb,34,9.5,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Air Conditioning, Hair Dryers, Parking, Security Lockers, Towels Not Included, Airport Transfers, Housekeeping, Internet Access, Late check-out, Laundry Facilities, Reception (limited hours), Shuttle Bus, Tours/Travel Desk, Towels for hire, Bar, Meals Available, Restaurant, Tea & Coffee Making Facilities, Wi-Fi",9.8,9.5
8.7,Cebu,7.9,Philippines,"Soul Travellers Guesthouse and Canyoneering has a beautiful, professionally constructed Duplex filled with all the modern conveniences for your stay.  Our newly renovated guesthouse is located right by the seaside with an ocean view available from the patio. We have tide pools and mangroves on our property front.  Off to the side we have a freshwater cenote with fish.  During low tide we have a small hard pack beach cove that you can explore and enjoy.  The property is close to places of interest such as Moaboal, Panagsama Beach, White Beach, Lambug Beach Badian Proper, Kawasan Falls, Kansanto Natural Springs and Basak Natural Springs and Waterfalls. We off free, wiifii, parking and use of the kitchen, living room and patios and smart t.v.  While we are located close to all these attractions, you are sure to feel in your own exclusive paradise as the Duplex is located on a very large piece of land with coconut trees, wildflowers, breath taking views and plenty. Terms and Conditions: Free Cancellation:2 Days before the arrival,otherwise being charged by the property Check in from 1:00p.m. Check out Before 11:00a.m. Payment on Arrival: Cash Only Tax Included No smoking in Room, but have smoking area Reception working hours 8:30a.m. to 11:00p.m.  View House Rules  ",72.7,7.6,Hostel,7.5,Soul Travellers Guest House and Canyoneering,US$4.94,8.4,Fabulous,32,8.9,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Bicycle Parking, Cable TV, Ceiling Fan, Children's Play Area, Common Room, Cooker, Fridge/Freezer, Iron / Ironing Board, Microwave, Outdoor Terrace, Parking, Self-Catering Facilities, Utensils, Washing Machine, Bicycle Hire, Housekeeping, Internet Access, Laundry Facilities, Luggage Storage, Reception (limited hours), Tours/Travel Desk, Wake-up calls, Bar, Cafe, Meals Available, Restaurant, Tea & Coffee Making Facilities, Board Games, DVD's, Wi-Fi",9.3,8.8
6.0,Cebu,5.0,Philippines,"Sunday Hostel is a budget hotel located along Archbishop Reyes Avenue, Cebu City. Being on the few (and one of the biggest) hostels located right in the city center, we aim to create and introduce the hostel culture to Cebuanos, Filipinos, or travelers from all over the world. Sunday Hostel has 28 rooms for every kind of traveler. There are private rooms and dorm rooms for those who want to meet and socialize with different people. The lobby has cable TV and ample tables and chairs for people to lounge in. Games are also available free of charge! Breakfast is standard bread and cereal with free-flowing tea and coffee. Sunday Hostel is now on soft opening! Some facilities are currently being installed and repaired so we would like to ask for your kind understanding upon your stay. We currently accept cash only.  View House Rules  ",3.1,5.0,Hostel,9.0,Sunday Hostel,US$9.29,6.3,Good,4,7.0,"Free Breakfast, Free Internet Access, Free Parking, Free WiFi, Linen Included, Towels Included, Air Conditioning, Card Phones, Common Room, Hot Showers, Parking, Security Lockers, 24 Hour Reception, 24 Hour Security, Housekeeping, Internet Access, Late check-out, Reception (limited hours), Wake-up calls, Cafe, Tea & Coffee Making Facilities",6.0,6.0
